seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,mean_congestion_mean,mean_congestion_std,mean_trip_steps_mean,mean_trip_steps_std,mean_wait_steps_mean,mean_wait_steps_std,mean_road_pd_m_mean,mean_road_pd_m_std,delivery_route_efficiency_mean,delivery_route_efficiency_std,actor_loss_mean,critic_loss_mean,entropy_mean
42,Kyoto_Small,stress,TokenPassing,5,0.2753,0.0484,1.0000,0.0000,958.6573,94.7984,0.4479,0.0015,1.0014,0.0019,272.3028,61.4030,745.8680,40.6626,1107.9617,137.0731,0.8332,0.0960,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,MAPPO,5,0.4285,0.0192,0.9743,0.0057,995.7660,37.1796,0.3919,0.0212,1.0008,0.0006,302.3956,41.2863,720.4464,35.9406,1212.4750,127.3961,0.8072,0.0595,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,FaithfulMAPPER,5,0.4357,0.0184,0.9939,0.0074,1063.9592,108.1175,0.4135,0.0221,1.0004,0.0002,315.5635,67.8791,762.2066,83.8217,1223.7592,185.0765,0.7877,0.0621,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TamAlwaysAccept,5,0.4201,0.0384,0.9834,0.0149,992.4829,75.6978,0.4189,0.0176,1.0006,0.0004,292.1262,22.8292,707.0651,51.0173,1211.4255,120.4830,0.8293,0.0482,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,CongestionAware,5,0.3372,0.0395,1.0000,0.0000,885.3297,149.7474,0.4348,0.0139,1.0004,0.0003,226.0928,43.8704,622.7205,93.5442,1007.4803,147.9897,0.8894,0.0941,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TrafficFlow,5,0.3212,0.0171,1.0000,0.0000,816.0730,82.8311,0.4299,0.0102,1.0005,0.0001,233.6124,14.1594,591.6322,50.8649,1092.9646,97.3567,0.9255,0.0878,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TokenPassing,5,0.2622,0.0170,1.0000,0.0000,897.1393,83.5608,0.4484,0.0032,1.0002,0.0001,207.3140,35.0504,685.9882,41.5241,1026.2791,58.2866,0.9250,0.0673,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,MAPPO,5,0.1521,0.0567,0.8316,0.0709,1818.4883,112.4716,0.4144,0.1115,1.0000,0.0000,588.8387,108.9483,1543.2255,73.1694,2846.4937,460.1082,0.9529,0.0425,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,FaithfulMAPPER,5,0.3235,0.0320,0.9866,0.0179,1735.2258,128.0431,0.5770,0.0976,1.0000,0.0000,684.5197,72.0111,1164.6718,122.4310,3213.3425,410.8808,0.9286,0.0543,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TamAlwaysAccept,5,0.3741,0.0646,1.0000,0.0000,1582.9313,143.3454,0.5503,0.0580,1.0000,0.0000,647.3309,62.5560,1118.0287,107.4819,2869.9307,275.5194,0.8872,0.0248,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,CongestionAware,5,0.4184,0.0727,1.0000,0.0000,1448.6360,96.2523,0.5605,0.0499,1.0000,0.0000,523.5679,90.4604,994.5535,74.7244,2665.0325,434.3583,0.9301,0.0621,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TrafficFlow,5,0.4101,0.0716,1.0000,0.0000,1532.0044,112.9631,0.5747,0.0318,1.0000,0.0000,529.3547,43.5609,1063.5353,47.8200,2797.8596,308.6172,0.9657,0.0686,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TokenPassing,5,0.2582,0.0440,1.0000,0.0000,1873.6234,100.4898,0.7083,0.0216,1.0000,0.0000,572.3482,95.8505,1464.6016,147.3296,2809.0830,615.2483,0.9198,0.0727,0.0000,0.0000,0.0000
42,NewYork,generalize,MAPPO,5,0.2118,0.0888,0.8541,0.0286,1702.1312,280.5130,0.4229,0.0395,1.0000,0.0000,644.5068,81.6233,1253.3157,334.6362,3439.6313,633.3940,0.9665,0.0322,0.0000,0.0000,0.0000
42,NewYork,generalize,FaithfulMAPPER,5,0.3382,0.0436,0.9771,0.0158,1734.4612,182.9723,0.5755,0.0224,1.0000,0.0000,695.5494,107.4114,1183.2034,109.0989,3140.7102,244.8114,0.8902,0.0566,0.0000,0.0000,0.0000
42,NewYork,generalize,TamAlwaysAccept,5,0.3743,0.0417,1.0000,0.0000,1487.0190,106.9882,0.5721,0.0416,1.0000,0.0000,687.6014,36.3478,1014.5503,124.3680,3144.5051,206.2275,0.9074,0.0555,0.0000,0.0000,0.0000
42,NewYork,generalize,CongestionAware,5,0.3864,0.0737,1.0000,0.0000,1459.7867,176.7664,0.5440,0.0708,1.0000,0.0000,528.9382,60.6860,958.3285,161.3883,2714.5522,285.5262,0.9774,0.0382,0.0000,0.0000,0.0000
42,NewYork,generalize,TrafficFlow,5,0.4064,0.0404,1.0000,0.0000,1425.5901,111.5617,0.5453,0.0321,1.0000,0.0000,496.5212,48.5130,1015.4998,90.5734,2632.7117,336.4331,0.9741,0.0518,0.0000,0.0000,0.0000
42,NewYork,generalize,TokenPassing,5,0.2228,0.0516,1.0000,0.0000,1723.9934,187.7952,0.7222,0.0225,1.0000,0.0000,551.5096,83.3361,1367.0969,159.6905,2894.8723,227.2790,0.9538,0.0475,0.0000,0.0000,0.0000
42,Paris,generalize,MAPPO,5,0.3737,0.0297,0.8943,0.0506,1405.2864,120.5600,0.4014,0.1170,1.0001,0.0002,471.5698,40.0505,975.5296,158.7965,2254.8059,149.3370,0.9335,0.0771,0.0000,0.0000,0.0000
42,Paris,generalize,FaithfulMAPPER,5,0.4260,0.0176,0.9969,0.0062,1404.2991,66.7264,0.5175,0.0515,1.0000,0.0000,544.4908,40.7563,912.1502,40.1212,2442.4617,174.6909,0.8901,0.0776,0.0000,0.0000,0.0000
42,Paris,generalize,TamAlwaysAccept,5,0.4373,0.0386,1.0000,0.0000,1381.4597,160.1719,0.6187,0.0441,1.0000,0.0000,567.0428,53.6910,836.6609,106.5769,2408.9375,210.1801,0.8514,0.0452,0.0000,0.0000,0.0000
42,Paris,generalize,CongestionAware,5,0.3924,0.0469,1.0000,0.0000,1233.3684,94.4486,0.6296,0.0097,1.0000,0.0000,429.4273,33.8903,910.4772,87.5647,2277.9788,180.8392,1.0000,0.0000,0.0000,0.0000,0.0000
42,Paris,generalize,TrafficFlow,5,0.4521,0.0578,1.0000,0.0000,1128.3602,100.7048,0.6164,0.0233,1.0000,0.0000,449.9806,41.2403,805.3264,109.3992,2170.2122,173.0064,0.9556,0.0459,0.0000,0.0000,0.0000
42,Paris,generalize,TokenPassing,5,0.3657,0.0429,1.0000,0.0000,1379.8191,156.2120,0.7243,0.0072,1.0000,0.0000,465.2049,70.9326,994.2737,79.6748,2225.4038,258.2850,0.9469,0.0627,0.0000,0.0000,0.0000
